customer_id,transaction_id,ship_to_address,ship_to_address_1,ship_to_city,ship_to_country,ship_to_customer_number,ship_to_email,ship_to_name,ship_to_phone,ship_to_state,ship_to_zip,first_time_customer,order_dollar_amount,num_items,age,web_order,total_transactions_to_date,hour_of_day
93249,83250,?,89003 North Mauritania Ave.,Chelsea,USA,196082,Philip@hymenaeos.org,Lane *Dean,512-625-3395,MI,89194,Y,406.9,1,39.4,N,82,4
93250,83251,?,51503  Croatia Ave.,Christiansted,USA,690629,Quinlan@lacus.org,Jamal *Blanchard,469-999-0693,CO,52961,N,980.9,7,30.3,Y,69,23
93251,83252,?,73852 West Lowell Way,North Chicago,USA,628094,Dane@porttitor.gov,Jarrod *Jennings,787-564-4637,RI,37431,N,249,13,47.7,N,25,22
93252,83253,?,29486 South Belarus St.,Gastonia,USA,436122,Quamar@convallis.net,Amal *Clemons,410-147-0889,IA,55839,Y,939,11,30.6,Y,98,12
93253,83254,?,74778 East Zambia Way,Washington,USA,546554,Lucy@elit.edu,Florence *Pollard,318-924-3071,WV,24678,N,923.1,5,102.8,N,8,12
93254,83255,?,57177 South Angola Ct.,Montgomery,USA,586022,Nerea@lorem.us,Xanthus *Franklin,025-899-2454,TX,98621,N,405,6,14.9,Y,41,1
93255,83256,?,81782 South Burundi Blvd.,Norfolk,USA,442985,Vance@per.com,Griffin *Suarez,036-043-4970,LA,30638,Y,941.5,9,72.6,Y,60,8
93256,83257,?,10043 West Concord Blvd.,Plainfield,USA,491581,Pearl@Nulla.org,Neville *Short,671-823-5861,VA,71053,N,413.6,4,44.9,N,18,17
93257,83258,?,81503  Laguna Woods Ave.,Augusta,USA,689701,Dolan@erat.net,Bevis *Armstrong,617-716-2763,NV,46108,Y,308.3,11,69.9,N,74,13
93258,83259,?,76582 East Anchorage Way,Cedar City,USA,854657,Joel@ad.org,Avye *Good,074-782-4626,NJ,22115,N,927,18,100.2,Y,11,9
93259,83260,?,53825 South Andorra Way,Bethlehem,USA,277338,Colt@tristique.com,Louis *Tate,098-244-0704,UT,76650,Y,380.5,6,55.7,Y,42,8
93260,83261,?,"43810 West Virgin Islands, British Ave.",Slidell,USA,810039,Nomlanga@turpis.org,Scarlett *Schultz,627-173-1813,OR,28318,N,487.1,13,76.7,Y,51,15
93261,83262,?,5689 South Cedar City Ave.,Laguna Beach,USA,718985,Giselle@fames.net,Jelani *Berg,206-045-1621,AK,18966,N,935.2,13,94,Y,68,11
93262,83263,?,39187 North Germany Blvd.,Irwindale,USA,856398,Yael@cubilia.us,Laurel *Beach,401-072-1762,MO,45271,Y,323.9,13,60.6,N,25,6
93263,83264,?,7303 West Costa Rica Ln.,Fairbanks,USA,774877,Imelda@laoreet.com,Walker *Davis,701-219-4065,RI,59601,Y,945.3,9,108.9,Y,11,6
93264,83265,?,80934 North Kenya Blvd.,Hickory,USA,219962,Deacon@ornare.org,Ronan *Brooks,794-974-1359,ND,75313,Y,421.6,3,30.8,N,26,13
93265,83266,?,18806 West Dunkirk Ct.,Lexington,USA,634990,Alan@lectus.com,Kylan *Bentley,106-280-2867,NH,22155,N,560.5,3,93.6,N,17,20
93266,83267,?,90769 South Sierra Leone Way,Douglas,USA,227203,Grady@consequat.us,Quyn *Miller,105-123-6942,CA,22771,Y,41.3,19,37.5,Y,24,4
93267,83268,?,24423 East Albania Ct.,Las Vegas,USA,381230,Jonas@vel.net,Abdul *Kennedy,500-884-4927,NV,89102,N,796.7,14,21.2,Y,85,3
93268,83269,?,36581  Afghanistan St.,Sister Bay,USA,98619,Hall@posuere.us,Tatyana *Mclaughlin,844-445-7599,TN,2330,N,201.1,9,107.6,Y,83,16
93269,83270,?,90214 North France Ave.,Middletown,USA,874284,Lillith@consequat.org,Whilemina *Singleton,695-624-6407,CA,53664,Y,431.6,1,108,N,9,18
93270,83271,?,17111 East Bosnia and Herzegovina Blvd.,Half Moon Bay,USA,588301,Mechelle@pretium.org,Karleigh *Olsen,909-639-4755,NC,80386,Y,612.5,6,27.4,N,99,13
93271,83272,?,29357 East Mount Vernon Way,Charlotte,USA,680321,Germaine@viverra.gov,Peter *Hurley,958-182-5740,SC,13705,N,607.8,20,77.7,N,60,17
93272,83273,?,79121 East Bahrain Way,Port Orford,USA,354701,Danielle@felis.net,Akeem *Rios,477-275-2327,OK,92971,Y,575.1,2,52.3,Y,86,4
93273,83274,?,51898 East La Habra Ave.,Rock Island,USA,872370,Blossom@blandit.net,Xanthus *Carver,262-477-4491,NC,52925,Y,642.9,16,78.7,N,46,7
93274,83275,?,97155  Ecuador Ave.,Warner Robins,USA,958638,Elvis@leo.edu,Nathan *Finley,163-174-9324,AK,10879,Y,327,9,93.1,N,74,6
93275,83276,?,40636 North France Ave.,Dayton,USA,549957,Edan@magnis.com,Melissa *Bishop,809-437-6799,IA,61859,N,546.1,17,102.7,Y,12,11
93276,83277,?,97711  Uzbekistan Blvd.,Cortland,USA,822077,Desirae@Praesent.edu,Dexter *Cox,678-131-4010,NH,96537,N,353,19,29.9,N,70,19
93277,83278,?,79045  Andorra Way,Fall River,USA,871040,Marvin@penatibus.net,Janna *Mclean,013-550-1002,KS,63553,Y,742.5,9,55.2,Y,18,9
93278,83279,?,36674 South Tunisia Way,Simi Valley,USA,790147,Kessie@dis.net,Fay *Battle,794-548-2501,OH,77076,Y,149.9,1,101.8,N,16,22
93279,83280,?,60868 North Kyrgyzstan Ln.,Alameda,USA,476588,Freya@Vestibulum.org,Joseph *Good,001-553-0462,DE,94935,Y,504.2,5,28.5,N,48,20
93280,83281,?,75663 South Armenia Ct.,Jamestown,USA,708570,Morgan@non.net,Laith *Duran,043-441-2767,MN,93784,Y,948,7,25,Y,15,6
93281,83282,?,35605 South Malawi St.,Morgantown,USA,500415,Griffin@magnis.net,Mark *Cooley,993-744-6519,WY,66135,Y,588.3,2,25.9,Y,8,13
93282,83283,?,77243  Pakistan Ave.,Newport News,USA,805576,Aurelia@risus.edu,Keiko *Barker,443-472-0723,MI,96865,Y,890.8,20,86.6,N,63,22
93283,83284,?,84210 North Bolivia Ct.,Saipan,USA,874797,Randall@blandit.net,Karen *Wiley,568-240-9736,VA,46949,Y,581.9,11,88.6,N,58,2
93284,83285,?,38128  Cambodia Blvd.,Scranton,USA,670169,Erich@venenatis.org,Elliott *Cain,521-813-1150,PA,45656,Y,170.6,9,66.3,Y,34,7
93285,83286,?,19423 East Hastings Ave.,Pittsfield,USA,959852,Addison@amet.us,Shay *Knapp,700-439-0879,MO,58392,N,454.5,11,74,Y,17,6
93286,83287,?,7870 East Peru Ln.,Henderson,USA,154175,Faith@eros.net,India *Frye,469-530-5416,ME,27218,N,622.3,2,34.2,N,84,4
93287,83288,?,88708 East China Ln.,Ventura,USA,215324,Sigourney@dui.com,Baxter *Mayer,951-558-8643,OR,96439,N,817.1,20,36.2,Y,14,19
93288,83289,?,30571 South Tajikistan Ct.,Auburn Hills,USA,24108,Sybill@scelerisque.gov,Brooke *Hendricks,404-292-4486,HI,78301,Y,273,19,76.4,N,99,20
93289,83290,?,59907 East Niger Ct.,Las Vegas,USA,819692,Valentine@sem.us,Kaseem *Rivera,944-015-9045,NV,89102,Y,388.4,6,58.6,N,13,9
93290,83291,?,99018  Argentina St.,Whittier,USA,806149,Ryder@pharetra.com,Cassidy *Harrison,649-101-8585,NV,6012,Y,349.6,11,96.9,N,64,16
93291,83292,?,81720 West Aberdeen Ct.,Utica,USA,796648,Malik@posuere.com,Jade *Mitchell,828-162-0688,NH,10531,N,167.9,1,88,N,77,6
93292,83293,?,2772 West Gambia Blvd.,Newburyport,USA,24279,Wing@nascetur.edu,Carlos *Norris,815-778-0407,OR,69505,N,243,17,46.6,Y,82,8
93293,83294,?,78260 West Ukraine St.,Plantation,USA,24283,Mason@nibh.us,Travis *Romero,047-008-7170,SC,66930,Y,816.5,11,20.8,N,10,22
93294,83295,?,78462 South Slovakia Ct.,Glen Cove,USA,627404,Gwendolyn@primis.net,Bryar *Stark,749-107-4091,ND,62311,Y,929,1,29.7,N,7,18
93295,83296,?,29879 East Coos Bay St.,Caguas,USA,108274,Jennifer@Morbi.org,Uriah *Washington,711-103-5627,RI,11579,N,743.4,7,91.9,N,37,15
93296,83297,?,80105 West Nicaragua Way,Alpharetta,USA,985308,Imelda@lorem.us,Lamar *Ramsey,592-984-2421,LA,56596,Y,347.5,14,36.4,Y,28,12
93297,83298,?,73044 West Bouvet Island Ave.,Portland,USA,311482,Cameran@sed.edu,Reed *Douglas,023-166-7311,DC,72290,N,400.8,16,14.2,N,67,21
93298,83299,?,16969 West Cypress Blvd.,San Francisco,USA,416147,Travis@in.org,Bradley *Richards,288-806-4522,NY,85108,N,236.9,20,52.8,N,71,4
93299,83300,?,10002  Ethiopia Way,Oil City,USA,325930,Dillon@lobortis.net,Maite *Tanner,837-385-2100,IL,22296,Y,285.3,12,21.2,Y,81,15
93300,83301,?,11567  Paterson Ln.,Laredo,USA,734303,Hoyt@dui.edu,Mona *Dickson,075-813-4550,MS,21808,Y,927.2,12,98.2,N,48,1
93301,83302,?,73638 North China Blvd.,Leominster,USA,24553,Driscoll@convallis.edu,Eric *Mullins,357-182-8246,AZ,69945,N,146,8,61.2,N,16,14
93302,83303,?,71630  Marshall Ct.,Hope,USA,635395,Lareina@tortor.gov,Deirdre *Bernard,300-451-3233,KS,30019,N,588.8,2,38.5,N,24,17
93303,83304,?,21652 North Cambodia Blvd.,Gilette,USA,911282,Cameron@mollis.net,Alfonso *Sears,181-538-6927,TN,81255,Y,899.9,4,92.9,Y,74,6
93304,83305,?,99095 East Congo Ln.,York,USA,804283,Beau@tristique.edu,Nero *Howell,725-774-2598,OR,4756,N,439.8,9,27.4,Y,38,2
93305,83306,?,51479 East Allentown Ln.,Honolulu,USA,263996,Kevin@sociis.net,Veronica *Hendricks,262-195-2000,IN,8190,Y,754.8,14,33.9,N,13,2
93306,83307,?,64721 West Mexico Blvd.,Woburn,USA,552429,Hope@Integer.net,Tyrone *Miranda,849-845-1520,AZ,48018,N,408.4,19,23.8,N,30,2
93307,83308,?,48940 South Belpre Blvd.,Arcadia,USA,393434,Ina@posuere.gov,Ignatius *Kirk,256-395-6835,HI,30476,Y,38.6,6,10.6,Y,80,2
93308,83309,?,64885 North Guayanilla Blvd.,Gloversville,USA,381663,Kasimir@libero.us,Georgia *Cash,516-039-0144,AZ,26081,N,754.4,2,36.6,N,30,7
93309,83310,?,46120 West Azerbaijan Blvd.,Bay City,USA,602943,Daniel@nibh.us,Demetrius *Hall,014-594-3086,FL,31976,N,235.5,19,60.1,Y,15,22
93310,83311,?,10471 North Cameroon Way,San Rafael,USA,15937,Gavin@sodales.net,Cassady *Cole,858-321-1839,VT,50040,N,146.2,2,46.9,Y,53,17
93311,83312,?,11042 East Altoona Blvd.,Indio,USA,989231,Jameson@aliquet.com,Courtney *Armstrong,185-131-5721,ID,58182,N,730.1,1,33.9,N,99,9
93312,83313,?,27036 North Saint Kitts and Nevis Ave.,St. Petersburg,USA,761384,Carter@felis.gov,Lev *Goodman,786-506-5360,VA,7772,Y,695.5,2,55.7,Y,53,17
93313,83314,?,50445 North Culver City Ave.,Kona,USA,817944,Lane@tempor.us,Simon *Baldwin,712-780-4303,OH,52822,N,757.6,16,54.1,Y,79,1
93314,83315,?,28268  Bradbury Way,Omaha,USA,815904,Linda@interdum.us,Ulric *Cardenas,130-211-7179,AL,74994,N,448.8,5,10.3,Y,89,4
93315,83316,?,97790 North British Indian Ocean Territory St.,Sutter Creek,USA,465753,Cathleen@varius.us,Paul *Hubbard,716-917-4816,WV,50472,Y,61.6,9,70.9,N,28,19
93316,83317,?,38517 South French Southern Territories Blvd.,Darlington,USA,16065,Lillith@commodo.com,Benjamin *Grimes,094-941-4402,CA,47528,Y,836.4,10,56.4,Y,37,14
93317,83318,?,15063 South Cayman Islands Ave.,Santa Fe Springs,USA,674062,Preston@velit.net,Chanda *Mcfarland,621-954-6122,WI,40267,N,758.7,2,72.7,Y,89,2
93318,83319,?,19563 North Greenland Blvd.,Clearwater,USA,939976,Abraham@feugiat.com,Derek *Le,395-076-2233,MS,48563,Y,577.6,18,67.5,N,27,16
93319,83320,?,844 South Gold Beach Way,Brookings,USA,140208,Prescott@facilisis.edu,Irene *Munoz,162-903-4070,CO,51165,N,910.2,14,97.4,Y,51,6
93320,83321,?,83383  Togo Ct.,Joplin,USA,16107,Graiden@cubilia.org,Lucy *Kane,049-055-0392,OK,94689,Y,543.8,20,101.7,Y,25,14
93321,83322,?,32559 North Algeria Way,Fontana,USA,16122,Sasha@augue.com,Cullen *Hoffman,740-496-2193,MS,67305,Y,300.7,15,96.4,N,8,17
93322,83323,?,35261  Lakewood Ct.,Aguadilla,USA,650045,Benedict@dolor.net,Benedict *Blackwell,015-510-5429,WA,67524,Y,77.8,16,34.9,N,29,21
93323,83324,?,"96473 East Tanzania, United Republic of Blvd.",Coral Springs,USA,633020,Ashton@fames.us,Uriel *Hodges,433-304-5914,NY,63921,N,924.3,13,100,N,54,23
93324,83325,?,48142 West Equatorial Guinea Ln.,Edina,USA,919426,Elvis@rutrum.edu,August *Cotton,936-573-8510,ME,99710,N,271.2,7,21.2,N,24,3
93325,83326,?,48807 North Papua New Guinea Ave.,Santa Rosa,USA,978404,Hannah@Quisque.gov,Emmanuel *Odom,020-500-9006,TX,98885,N,676.6,18,35,Y,56,12
93326,83327,?,19985 South China Ct.,Sault Ste. Marie,USA,534783,Ferdinand@Integer.com,Mikayla *Vaughan,007-113-5090,TX,28100,N,697.6,5,30,N,40,22
93327,83328,?,13278 South Christmas Island Ct.,York,USA,525430,Kato@dignissim.net,Valentine *Johnston,340-401-3424,VT,98735,Y,755.2,14,44.5,Y,65,18
93328,83329,?,92840 West Belgium Ct.,Muskogee,USA,957385,Cooper@gravida.com,Chantale *Conrad,505-380-5354,MN,54623,N,103.5,16,10.3,N,73,1
93329,83330,?,83903 North Anguilla Way,New Castle,USA,713034,Thor@ligula.com,Jocelyn *Murray,198-672-0874,RI,7379,N,266.4,5,58.8,N,8,19
93330,83331,?,43748 West Dover St.,New Orleans,USA,264850,Sade@at.net,Timothy *Knowles,288-315-1035,KS,55137,Y,556.6,1,32.4,Y,15,15
93331,83332,?,20044 East Somalia Ave.,Vineland,USA,397962,Tallulah@Morbi.com,Garrison *Harrison,597-829-0429,DC,27113,Y,538.6,19,69.5,Y,13,20
93332,83333,?,5941 North Concord Blvd.,Salinas,USA,595285,Carlos@Praesent.com,Akeem *Mcgee,739-394-0695,KY,4633,Y,550.1,4,55.2,N,36,13
93333,83334,?,5964 East Christmas Island Ave.,Malibu,USA,232761,Kalia@massa.us,Cullen *Austin,975-267-8115,ME,36818,N,644,18,54.4,N,21,22
93334,83335,?,84034 North Dayton Ave.,Reno,USA,129069,Summer@pretium.gov,Tara *Solomon,134-881-3365,ID,88885,N,565.2,5,71.9,Y,83,1
93335,83336,?,27117  Cambodia St.,Cape Coral,USA,795084,Julie@ad.us,Ryan *Peck,301-378-0045,MI,10292,N,625.7,5,105,Y,22,7
93336,83337,?,53483 South Italy Ct.,Costa Mesa,USA,661841,Jameson@Morbi.net,Carol *Dotson,553-885-5956,AZ,53527,N,589.6,19,82.2,N,26,7
93337,83338,?,65424  Chesapeake St.,Rock Island,USA,578064,Jada@id.us,Buckminster *Jennings,461-698-8407,SC,33867,Y,933.4,5,105.8,Y,86,17
93338,83339,?,78382  Maldives Ave.,Bandera,USA,410135,Hamish@ante.com,Daquan *Decker,991-499-7709,IL,71313,Y,93.6,15,40.5,N,26,8
93339,83340,?,34231 East Afghanistan Ln.,Rutland,USA,906196,Bree@Proin.org,Aiko *Nunez,210-102-6711,FL,13735,Y,565,19,15.5,Y,19,14
93340,83341,?,11883 North Guinea Ave.,Brea,USA,916074,Bethany@nascetur.gov,Adena *Dillard,469-763-9683,SC,44277,N,963.3,7,32.9,N,47,22
93341,83342,?,67741 East Guadeloupe Ct.,Hilo,USA,16503,Kasper@diam.gov,Elaine *Greene,053-155-6471,OR,85581,Y,415.5,1,100.3,Y,5,4
93342,83343,?,86576 South Antarctica Ave.,Wheeling,USA,932288,Seth@semper.gov,Illiana *Humphrey,044-471-9914,KS,6867,N,890.3,4,29.3,Y,87,17
93343,83344,?,78029 North Athens Ln.,Hamilton,USA,756124,Alexander@venenatis.com,Carson *Wagner,417-445-1966,VT,39701,N,333.4,12,68.8,N,80,13
93344,83345,?,11387 West Macedonia Ave.,Virginia Beach,USA,504501,Alexandra@elementum.com,Eliana *Maldonado,215-090-8110,GA,59953,N,719.2,8,63.7,N,63,12
93345,83346,?,44455 South Samoa Blvd.,Lomita,USA,639830,Quamar@feugiat.com,Melanie *Crosby,101-394-4680,WI,89277,N,383.8,19,59.3,Y,92,11
93346,83347,?,45381 North Costa Rica St.,Madison,USA,16613,Tanek@turpis.gov,Jenna *Carter,380-486-2284,AZ,52456,Y,251.4,11,91,Y,3,16
93347,83348,?,19188 East Australia Ave.,Pierre,USA,658875,Adrian@nibh.org,Colton *Carey,040-099-0215,NE,43471,N,818.2,2,29.1,N,89,4
93348,83349,?,59463  Armenia Ave.,Connellsville,USA,927899,Natalie@porta.us,Ria *Garrett,989-605-4080,NC,43245,Y,6.3,8,70.5,N,99,15
93349,83350,?,20013 North Suriname Ln.,Sioux Falls,USA,16726,Lucas@posuere.com,Wyatt *Boyle,650-225-9380,CO,74800,N,251.9,2,94.7,N,96,3
93350,83351,?,10221 East Bolivia Ave.,Newport News,USA,815037,Kitra@lobortis.gov,Shay *Slater,885-543-9752,OK,28051,N,439.5,3,26.9,N,64,14
93351,83352,?,16083 North Eritrea Ct.,Orem,USA,166392,Kirk@faucibus.com,Michael *Landry,183-593-7620,IN,7176,Y,547.9,19,75.8,Y,25,11
93352,83353,?,95223  Fallon Ln.,Tok,USA,292344,Ivy@ante.net,Brady *Lindsey,639-653-9692,WA,11732,Y,118.1,6,38.2,N,53,11
93353,83354,?,36490 West Argentina Blvd.,Sitka,USA,615019,Seth@libero.org,Richard *Rowe,686-728-0741,WV,74767,N,908.8,3,89.3,N,59,14
93354,83355,?,40092 West Gainesville St.,Glendora,USA,201182,Rhoda@aliquam.gov,Bradley *Kelley,689-789-5893,UT,18593,Y,352.6,15,99.6,N,89,15
93355,83356,?,1169 East South Georgia and The South Sandwich Islands Ave.,Evanston,USA,580194,Felix@pulvinar.net,Alvin *Bray,433-451-4322,ME,18260,Y,674.2,14,46.8,Y,82,9
93356,83357,?,67686 East Burkina Faso Ave.,San Mateo,USA,134913,Lenore@turpis.net,Brenden *Blair,976-825-9438,SC,43122,Y,786.6,19,15.8,Y,47,5
93357,83358,?,43293 West Oman Ln.,Carbondale,USA,602882,Vincent@imperdiet.org,Ocean *Delaney,703-217-2114,IL,30075,Y,326.4,8,103.1,Y,84,17
93358,83359,?,96215 North China St.,Hopkinsville,USA,857963,Drake@rhoncus.net,Nola *Swanson,675-322-6348,CA,79681,Y,442.8,9,69.4,Y,45,10
93359,83360,?,4293 North Nigeria St.,Hickory,USA,158071,Pascale@tincidunt.com,Channing *Bradford,183-771-9860,MD,82364,Y,202.8,20,107,Y,2,7
93360,83361,?,8461  Gambia Way,Colorado Springs,USA,103886,Colt@leo.net,Phoebe *Pierce,668-131-9358,ID,14524,Y,726.5,14,16,N,95,18
93361,83362,?,93369  Canada Blvd.,Truth or Consequences,USA,583362,Lance@magna.gov,Tarik *Case,674-850-6332,DC,38543,N,415.1,4,104.2,Y,44,23
93362,83363,?,15932 North East Hartford Blvd.,Gardner,USA,972476,Ariana@sapien.edu,Martena *Brown,784-393-0645,MD,13634,N,885.8,17,57.2,Y,66,18
93363,83364,?,48728 North Macao Blvd.,Hickory,USA,16870,Idona@enim.edu,Yuri *Gill,708-585-8876,OR,73036,Y,475.7,5,41.8,Y,43,13
93364,83365,?,35178 North Morocco St.,Chicopee,USA,16923,Silas@sed.edu,Keely *Buckner,972-307-6042,RI,22901,Y,429.1,5,39.5,N,97,12
93365,83366,?,47517 South China Ct.,Sandy,USA,967268,Orlando@varius.edu,Lavinia *Perez,275-348-7151,UT,6870,Y,130.9,13,24.8,N,2,14
93366,83367,?,68260  Bellflower Ct.,Ashland,USA,416194,Mallory@adipiscing.org,Amaya *Munoz,691-221-9624,IL,82842,Y,999.4,13,31.3,Y,23,17
93367,83368,?,87008 South Grenada Ln.,North Charleston,USA,455943,Thaddeus@sit.net,Bernard *Woodard,369-299-5077,WV,82511,Y,901.8,10,75.1,Y,63,6
93368,83369,?,72883 North Birmingham Blvd.,Nanticoke,USA,17019,Igor@lorem.org,Tatiana *Byrd,670-744-3274,FL,85127,N,206,20,25.5,Y,61,13
93369,83370,?,81485 West Farrell Way,Plantation,USA,236745,April@Quisque.us,Ria *Murphy,480-387-6150,VT,11986,Y,831.4,10,41.9,N,66,22
93370,83371,?,5846  Mexico Way,Geneva,USA,245502,Matthew@torquent.com,Uriel *Gregory,112-470-7217,CT,59,Y,912.6,6,20,N,98,19
93371,83372,?,90639 West Colombia Way,Titusville,USA,549133,Russell@risus.com,Amelia *Bond,774-046-0228,AL,2880,N,939,6,13.7,Y,39,13
93372,83373,?,89692 West Slovakia Way,Torrance,USA,247455,Avram@nonummy.edu,Benjamin *Tyler,807-888-9539,WV,78529,Y,483.2,19,25.4,Y,46,3
93373,83374,?,94090 South Mali Ct.,Tacoma,USA,453787,Vera@purus.gov,Nevada *Coleman,712-200-5546,AZ,10106,N,882.3,7,83.6,N,67,7
93374,83375,?,52301  Benin Way,Indianapolis,USA,630647,Irma@primis.edu,Regina *Bonner,640-532-6723,OR,21109,N,484.5,20,48.4,Y,95,17
93375,83376,?,52513 North Hattiesburg St.,Nevada City,USA,503415,Nasim@lobortis.com,Alfonso *Powell,624-189-1159,WI,47120,Y,325.2,2,14.8,Y,2,16
93376,83377,?,10602 North Austria Blvd.,Northampton,USA,213609,Josephine@dis.edu,Nelle *Cochran,986-366-8229,NC,96505,N,345.2,16,103.5,N,33,9
93377,83378,?,17203 South Turkey Blvd.,Harrisburg,USA,482544,Bert@ligula.gov,TaShya *Britt,852-645-5595,CA,71799,Y,514.1,1,59.8,Y,53,21
93378,83379,?,78613 North Burkina Faso Ln.,Brigham City,USA,995939,Grant@dui.com,Seth *Hays,459-377-9387,OR,92386,Y,473.2,20,100.8,Y,71,18
93379,83380,?,8510 North Macao Blvd.,Medford,USA,493536,Gwendolyn@morbi.edu,John *Rivera,982-097-9274,TX,66302,Y,560,19,80,Y,3,18
93380,83381,?,64814 North Swaziland St.,Richland,USA,460031,Indira@lobortis.net,Reagan *Puckett,735-145-1368,AZ,25251,Y,328.6,11,61.1,Y,23,21
93381,83382,?,2940 East Bouvet Island Ln.,Peru,USA,97965,Dominique@venenatis.net,Jack *Sanders,855-737-4862,ID,64971,Y,928.4,10,18.5,Y,22,23
93382,83383,?,63287 South Antigua and Barbuda Blvd.,Steubenville,USA,789156,Ivor@interdum.org,Troy *Madden,233-794-4475,ME,47184,N,954.9,2,107.9,N,97,8
93383,83384,?,54907 South United Arab Emirates Ln.,Laguna Niguel,USA,191070,Rana@elit.us,Aurora *Suarez,380-233-7155,OH,55686,Y,636,18,73.7,N,100,15
93384,83385,?,9421 East Eritrea Way,Hollister,USA,746700,Iona@scelerisque.net,Tana *Donovan,716-950-7305,PA,83734,N,466.4,12,86.2,N,49,6
93385,83386,?,87770 South Christmas Island Blvd.,Culver City,USA,164804,Robin@tristique.com,Carl *Pena,608-027-6162,TX,36534,N,654.3,8,26.1,N,73,10
93386,83387,?,45420 North Algeria Ln.,Port Jervis,USA,951747,Hanna@litora.edu,Zena *Ellis,917-065-6894,IN,36871,Y,992.9,4,58.8,Y,35,19
93387,83388,?,20937  Baltimore Blvd.,Richland,USA,267026,Chloe@ut.net,Murphy *Spears,217-932-3895,NJ,1389,Y,20.3,13,66.2,Y,74,21
93388,83389,?,6277  Liechtenstein Way,Pottsville,USA,769300,Amela@litora.gov,Emmanuel *Boyd,374-648-3003,NV,33105,Y,581.6,5,28.6,Y,31,7
93389,83390,?,12608  Guinea St.,Las Vegas,USA,896439,Debra@pede.us,Alden *Hickman,791-777-7175,NV,89102,N,154.7,10,74.3,N,77,9
93390,83391,?,13965 South Suriname Ct.,Omaha,USA,977348,Uriel@Pellentesque.net,Hayden *Leon,491-833-0712,AK,22011,Y,556,12,38.8,Y,51,5
93391,83392,?,32540 East Saint Pierre and Miquelon Ln.,Temple City,USA,366852,Jessamine@arcu.com,Rama *Moss,912-054-3487,MS,50194,Y,886.1,4,102.7,Y,64,4
93392,83393,?,44399 East Bahamas St.,Arvada,USA,317642,Yael@mi.com,Zelenia *Mcdonald,956-724-1540,ME,84644,N,831.5,4,99.3,Y,37,13
93393,83394,?,33402 West Ada Blvd.,Glendale,USA,620960,Tamara@massa.us,Kane *Schmidt,269-713-8852,OR,46629,Y,683.3,1,10,N,83,5
93394,83395,?,38590 North Cameroon Ln.,Yigo,USA,900304,Sage@in.gov,Barrett *Bowman,068-277-6353,NE,18082,N,688.2,19,90.8,Y,43,0
93395,83396,?,13917 East Saint Vincent and The Grenadines St.,Rocky Mount,USA,425975,Adrian@ligula.edu,Stewart *Contreras,719-970-7320,AK,35384,N,593.8,17,96.5,Y,35,22
93396,83397,?,24530 East Elkhart Ct.,La Palma,USA,877817,Lucian@cursus.com,Tad *Horton,687-434-9144,SC,92107,Y,501.3,10,95.2,N,86,14
93397,83398,?,74007 North Nepal Blvd.,Waltham,USA,509770,Guinevere@Morbi.com,Slade *Mccoy,887-220-0195,KS,26498,N,390.2,9,92.2,Y,45,18
93398,83399,?,60482 North Faroe Islands Ln.,Latrobe,USA,596735,Mannix@adipiscing.us,Melodie *Barr,875-208-8885,WY,35042,Y,927.3,17,103.2,N,2,5
93399,83400,?,76102 South Saudi Arabia Ave.,Yuma,USA,367618,Ginger@ultricies.net,Nyssa *Leonard,609-850-1517,LA,18286,Y,422.8,18,47.1,N,65,0
93400,83401,?,96376 South Seychelles Ln.,Half Moon Bay,USA,256840,Melissa@Praesent.org,Regina *Simon,871-721-7755,RI,74033,Y,48.4,12,49,Y,62,17
93401,83402,?,"59257 West Virgin Islands, British Way",Jeannette,USA,9713,Kamal@porta.gov,Keiko *Hammond,099-285-9465,CO,34410,N,679.3,4,72.4,Y,67,19
93402,83403,?,"39974 West Virgin Islands, U.S. Blvd.",Newport,USA,135039,Thomas@lacus.org,Lucas *Morales,911-587-4278,AZ,40581,Y,973.5,15,21.7,Y,92,11
93403,83404,?,13668 North United Kingdom Ave.,Beloit,USA,401596,Guinevere@lacus.org,Dillon *Hebert,767-998-0603,OK,8583,N,552.6,12,84.4,Y,59,0
93404,83405,?,7525 East Puerto Rico Ln.,Pueblo,USA,349798,Amber@Curae.net,Dawn *Farley,640-081-5235,CT,59224,Y,396.1,15,103.8,Y,60,18
93405,83406,?,71627 North Bolivia Way,New Bedford,USA,125531,Alea@vel.us,Dustin *Fitzpatrick,192-265-9099,VT,21653,Y,813.9,1,100.6,Y,88,19
93406,83407,?,42084 East Armenia Ave.,Anchorage,USA,881956,Basil@interdum.net,Lacey *Bird,888-413-0084,ME,11287,N,609.1,13,86.6,Y,59,19
93407,83408,?,97529 East Lancaster St.,Fairmont,USA,317050,Jakeem@Donec.net,Kerry *West,649-472-8695,MN,25864,N,294.6,9,36.6,Y,85,9
93408,83409,?,60442 East Grafton Ct.,Laughlin,USA,933911,Amy@auctor.org,Lewis *Harper,436-335-1265,GA,6188,N,477.4,12,12.6,Y,60,10
93409,83410,?,74977 East Mauritius Ln.,Lynchburg,USA,618823,Hakeem@primis.us,Dillon *Mcmahon,969-433-9889,NJ,74320,Y,773.7,8,56.5,Y,76,16
